Update Date,дата,Currency Code,Funds Amount,Transaction Amount,Transaction Type,Verb,Transaction Status,Fee Currency,Fee,Balance Currency,Balance,,Payment Id,Merchant Order Id,Description,Jeton transaction ID,Account ID,Fx Rate,Original date(Created date)
07/02/2023 22:21,7,EUR,"143,25","-145,19",PAYOUT,SENT,APPROVED,EUR,"1,94",EUR,5836.18,,2115743,1403326489,Payout description,f6d462df4b8f423f9de6c4d9da6320e4,a759163a6e324c30a067be90b37241e7,,07/02/2023 22:21
07/02/2023 22:10,7,TRY,95,"3,75",PAY,RECEIVED,APPROVED,EUR,"0,65",EUR,5981.37,,15222978,7060138433,,f6cfe95426db4910b5bd6fd54236f5c5,a759163a6e324c30a067be90b37241e7,0.046,07/02/2023 22:10
07/02/2023 22:00,7,TRY,11791,"529,03",PAY,RECEIVED,APPROVED,EUR,"18,29",EUR,"5977,62","5981,37",15222912,7060099827,,f84a67b626eb43f4a4eef8dc15d93fce,a759163a6e324c30a067be90b37241e7,0.046,07/02/2023 22:00
07/02/2023 21:46,7,EUR,50,"47,87",PAY,RECEIVED,APPROVED,EUR,"2,13",EUR,5448.59,,15222745,7060033569,,b719a9fa5d0d4053b5f7ea6892901b80,a759163a6e324c30a067be90b37241e7,,07/02/2023 21:46
07/02/2023 21:36,7,PLN,25,"4,27",PAY,RECEIVED,APPROVED,EUR,"0,67",EUR,5400.72,,15222678,7059991079,,ea4d7679ee2842c7a94c5d71def3ab86,a759163a6e324c30a067be90b37241e7,0.198,07/02/2023 21:36
07/02/2023 20:56,7,TRY,50,"1,74",PAY,RECEIVED,APPROVED,EUR,"0,58",EUR,5396.45,,15222340,7059794567,,a8c0bcf6347342ffbe8d4d66dab162ae,a759163a6e324c30a067be90b37241e7,0.047,07/02/2023 20:56
07/02/2023 20:46,7,EUR,"122,03","117,56",PAY,RECEIVED,APPROVED,EUR,"4,47",EUR,5394.71,,15222240,7059737523,,55fab30987f74b2b8316847cb312b753,a759163a6e324c30a067be90b37241e7,,07/02/2023 20:46
07/02/2023 20:24,7,PLN,104,"19,4",PAY,RECEIVED,APPROVED,EUR,"1,17",EUR,5277.15,,15222042,7059613789,,66427fceb0c14e8fafb3f724576685ed,a759163a6e324c30a067be90b37241e7,0.198,07/02/2023 20:24
07/02/2023 20:21,7,EUR,"202,01","194,94",PAY,RECEIVED,APPROVED,EUR,"7,07",EUR,5257.75,,15222015,7059597735,,c1be8320908c4202beeb55d10be23fe0,a759163a6e324c30a067be90b37241e7,,07/02/2023 20:21
07/02/2023 20:06,7,EUR,"68,44","-69,63",PAYOUT,SENT,APPROVED,EUR,"1,19",EUR,5062.81,,2115260,1403140683,Payout description,76207d9bae584bbe911720e75faf1e38,a759163a6e324c30a067be90b37241e7,,07/02/2023 20:06
07/02/2023 19:57,7,TRY,579,"25,57",PAY,RECEIVED,APPROVED,EUR,"1,38",EUR,5132.44,,15221832,7059450609,,373eb12ae54546a5b9da7a54eb2d6c57,a759163a6e324c30a067be90b37241e7,0.047,07/02/2023 19:57
07/02/2023 19:06,7,EUR,355,"-359,05",PAYOUT,SENT,APPROVED,EUR,"4,05",EUR,5106.87,,2115128,1403082541,Payout description,041678a852f74c9894fbab4e96bc36d5,a759163a6e324c30a067be90b37241e7,,07/02/2023 19:06
07/02/2023 18:58,7,EUR,100,"96,25",PAY,RECEIVED,APPROVED,EUR,"3,75",EUR,5465.92,,15221236,7059047767,,77a4756b78aa4d12bbf56b8f4b179870,a759163a6e324c30a067be90b37241e7,,07/02/2023 18:58
07/02/2023 18:04,7,PLN,10,"1,4",PAY,RECEIVED,APPROVED,EUR,"0,57",EUR,5369.67,,15220705,7058699365,,6107b3f1f63e4ba9847606d8667fe3a8,a759163a6e324c30a067be90b37241e7,0.198,07/02/2023 18:04
07/02/2023 17:55,7,TRY,200,"8,47",PAY,RECEIVED,APPROVED,EUR,"0,81",EUR,5368.27,,15220616,7058635853,,f133ba070fe341b089d0679d792efc6c,a759163a6e324c30a067be90b37241e7,0.046,07/02/2023 17:55
07/02/2023 17:54,7,EUR,438,"423,26",PAY,RECEIVED,APPROVED,EUR,"14,74",EUR,5359.80,,15220589,7058620405,,b7f1312130c147e0927d90b5d47d291d,a759163a6e324c30a067be90b37241e7,,07/02/2023 17:54
07/02/2023 17:23,7,EUR,10,"9,17",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,4936.54,,15220294,7058416629,,a4449c38329b4d429e09df2a33337876,a759163a6e324c30a067be90b37241e7,,07/02/2023 17:23
07/02/2023 17:06,7,EUR,179,"-181,29",PAYOUT,SENT,APPROVED,EUR,"2,29",EUR,4927.37,,2114882,1402934141,Payout description,412a62807a22482ba3111456c93fc0e0,a759163a6e324c30a067be90b37241e7,,07/02/2023 17:06
07/02/2023 15:53,7,PLN,300,"56,79",PAY,RECEIVED,APPROVED,EUR,"2,43",EUR,5108.66,,15219542,7057825045,,a72c30692b394fba853daf8fadbd8c7f,a759163a6e324c30a067be90b37241e7,0.197,07/02/2023 15:53
07/02/2023 15:16,7,PLN,26,"4,45",PAY,RECEIVED,APPROVED,EUR,"0,67",EUR,5051.87,,15219232,7057581057,,57062af6ed82435da79ff6b4b9d733d8,a759163a6e324c30a067be90b37241e7,0.197,07/02/2023 15:16
07/02/2023 15:03,7,PLN,100,"18,55",PAY,RECEIVED,APPROVED,EUR,"1,15",EUR,5047.42,,15219111,7057493295,,cc5a4e40be7243809353231e4e68d170,a759163a6e324c30a067be90b37241e7,0.197,07/02/2023 15:03
07/02/2023 15:00,7,TRY,100,"4,01",PAY,RECEIVED,APPROVED,EUR,"0,66",EUR,5028.87,,15219071,7057466827,,e2ca15b4f0a1418d98832b484d1fbb47,a759163a6e324c30a067be90b37241e7,0.047,07/02/2023 15:00
07/02/2023 14:50,7,PLN,"6,5","0,73",PAY,RECEIVED,APPROVED,EUR,"0,55",EUR,5024.86,,15218998,7057405435,,c302a5cdfddb4f3f917d4188c0f77b96,a759163a6e324c30a067be90b37241e7,0.197,07/02/2023 14:50
07/02/2023 14:36,7,EUR,400,"-404,5",PAYOUT,SENT,APPROVED,EUR,"4,5",EUR,5024.13,,2114597,1402753869,Payout description,16fb703eda034453afa1b313e42bca1a,a759163a6e324c30a067be90b37241e7,,07/02/2023 14:36
07/02/2023 14:36,7,EUR,377,"-381,27",PAYOUT,SENT,APPROVED,EUR,"4,27",EUR,5428.63,,2114590,1402737363,Payout description,248bd7f114ed474ea18d30fd149763d4,a759163a6e324c30a067be90b37241e7,,07/02/2023 14:36
07/02/2023 14:21,7,EUR,"256,3","-259,37",PAYOUT,SENT,APPROVED,EUR,"3,07",EUR,5809.90,,2114568,1402724365,Payout description,d8f1e477dbcd4c1e8fbad1882c0e4e44,a759163a6e324c30a067be90b37241e7,,07/02/2023 14:21
07/02/2023 14:06,7,TRY,4612,"-245,72",PAYOUT,SENT,APPROVED,EUR,"2,93",EUR,6069.27,,2114539,1402709031,Payout description,499aef4d779441b788cc83f78274c559,a759163a6e324c30a067be90b37241e7,0.053,07/02/2023 14:06
07/02/2023 13:59,7,PLN,53,"9,61",PAY,RECEIVED,APPROVED,EUR,"0,84",EUR,6314.99,,15218586,7057080521,,5e68ed8a6d3c4ea287326eb4653361a6,a759163a6e324c30a067be90b37241e7,0.197,07/02/2023 13:59
07/02/2023 13:31,7,EUR,"200,8","193,77",PAY,RECEIVED,APPROVED,EUR,"7,03",EUR,6305.38,,15218353,7056895641,,57910377149c46daaab856655afd0210,a759163a6e324c30a067be90b37241e7,,07/02/2023 13:31
07/02/2023 12:55,7,TRY,100,"3,99",PAY,RECEIVED,APPROVED,EUR,"0,66",EUR,6111.61,,15218123,7056665519,,70accb29791d40f894584dc8ea365594,a759163a6e324c30a067be90b37241e7,0.047,07/02/2023 12:55
07/02/2023 12:54,7,TRY,1,"44,58",PAY,RECEIVED,APPROVED,EUR,"2,02",EUR,6107.62,,15218107,7056654529,,ad5ba6e74e534217aa185b9658046546,a759163a6e324c30a067be90b37241e7,0.047,07/02/2023 12:54
07/02/2023 12:43,7,TRY,2,"89,7",PAY,RECEIVED,APPROVED,EUR,"3,53",EUR,6063.04,,15218031,7056588529,,f3d399c3671943fd98101afd4a52390f,a759163a6e324c30a067be90b37241e7,0.047,07/02/2023 12:43
07/02/2023 12:24,7,EUR,210,"202,67",PAY,RECEIVED,APPROVED,EUR,"7,33",EUR,5973.34,,15217910,7056460167,,a4189cee3fc84aa281f32f95e17466dd,a759163a6e324c30a067be90b37241e7,,07/02/2023 12:24
07/02/2023 12:14,7,EUR,3,-3,DECREASE_BALANCE,SENT,APPROVED,EUR,0,EUR,5770.67,,15112195,6983513881,,2220ad35d9e3492daba16a5114f09ed2,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 16:21
07/02/2023 12:09,7,TRY,500,"22,03",PAY,RECEIVED,APPROVED,EUR,"1,26",EUR,8770.67,,15112119,6983444301,,f349bba29c4d45e680e770c86047fa30,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 16:14
07/02/2023 12:06,7,TRY,"603,57","-32,55",PAYOUT,SENT,APPROVED,EUR,"0,82",EUR,8748.64,,15112020,6983374837,,84a4dc64a49e4bd0972ce42d8107ace6,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 16:07
07/02/2023 11:27,7,EUR,4,"3,37",PAY,RECEIVED,APPROVED,EUR,"0,63",EUR,8781.19,,15111937,6983316767,,0d62b3c84df740a6aaf73d0ca99b4540,a759163a6e324c30a067be90b37241e7,0.199,28/01/2023 16:01
07/02/2023 11:21,7,EUR,65,"62,38",PAY,RECEIVED,APPROVED,EUR,"2,62",EUR,8777.82,,15111892,6983286233,,fa2556e9d7444fdab0e587f5efbea257,a759163a6e324c30a067be90b37241e7,,28/01/2023 15:59
07/02/2023 11:21,7,EUR,50,-51,PAYOUT,SENT,APPROVED,EUR,1,EUR,8715.44,,15111709,6983128533,,70eaeb2a5a8445c4a062b2c8a197756f,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 15:40
07/02/2023 11:18,7,EUR,100,"96,25",PAY,RECEIVED,APPROVED,EUR,"3,75",EUR,8766.44,,15111512,6982977679,,b06b2c1687a54b96b18be7db35fad3b1,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 15:24
07/02/2023 10:54,7,TRY,187,"83,71",PAY,RECEIVED,APPROVED,EUR,"3,33",EUR,8670.19,,15111461,6982941251,,16ec56c9a8584a3ea34c488e84a9b9b2,a759163a6e324c30a067be90b37241e7,,28/01/2023 15:21
07/02/2023 10:54,7,TRY,42,"188,64",PAY,RECEIVED,APPROVED,EUR,"6,86",EUR,8586.48,,2084325,1388359375,Payout description,d202d4d697f1410d8948f1e76222cdf3,a759163a6e324c30a067be90b37241e7,,28/01/2023 15:06
07/02/2023 10:38,7,PLN,200,"37,78",PAY,RECEIVED,APPROVED,EUR,"1,79",EUR,8397.84,,15111229,6982730955,,1ac7b1b765904fd59eab0914cb42d34e,a759163a6e324c30a067be90b37241e7,,28/01/2023 14:59
07/02/2023 10:36,7,EUR,15,"14,01",PAY,RECEIVED,APPROVED,EUR,"0,99",EUR,8360.06,,15111113,6982635139,,713c006288d5468a832ef0e64665a2c5,a759163a6e324c30a067be90b37241e7,,28/01/2023 14:50
07/02/2023 10:20,7,EUR,16,"14,98",PAY,RECEIVED,APPROVED,EUR,"1,02",EUR,8346.05,,2084272,1388319599,Payout description,069e85cbdeda4c64baf5811aea15e428,a759163a6e324c30a067be90b37241e7,0.052,28/01/2023 14:36
07/02/2023 10:18,7,PLN,101,"18,82",PAY,RECEIVED,APPROVED,EUR,"1,15",EUR,8331.07,,15110786,6982360053,,d49a14b85d9b4dd7b4b7e549bad60da4,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 14:21
07/02/2023 10:03,7,PLN,21,"3,51",PAY,RECEIVED,APPROVED,EUR,"0,64",EUR,8312.25,,2084243,1388313083,Payout description,2aeaf708665541609b37a447b111600c,a759163a6e324c30a067be90b37241e7,0.052,28/01/2023 14:21
07/02/2023 10:01,7,PLN,101,"18,85",PAY,RECEIVED,APPROVED,EUR,"1,15",EUR,8308.74,,15110595,6982194455,,eee7593e36664ad2bb898dbdc139ac7a,a759163a6e324c30a067be90b37241e7,0.199,28/01/2023 14:05
07/02/2023 9:46,7,PLN,50,"9,06",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,8289.89,,15110463,6982069415,,236a9db4a2674452b91fa78c4c9e85e5,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 13:52
07/02/2023 9:46,7,EUR,60,"57,55",PAY,RECEIVED,APPROVED,EUR,"2,45",EUR,8280.83,,2084156,1388260747,Payout description,cbfdb59c0e4b4968955bbfcb18ae9b73,a759163a6e324c30a067be90b37241e7,0.052,28/01/2023 13:51
07/02/2023 9:25,7,EUR,30,"28,52",PAY,RECEIVED,APPROVED,EUR,"1,48",EUR,8223.28,,15110395,6982007203,,be08ff831551405ebcf86e98156f807c,a759163a6e324c30a067be90b37241e7,,28/01/2023 13:46
07/02/2023 9:20,7,EUR,40,"38,2",PAY,RECEIVED,APPROVED,EUR,"1,8",EUR,8194.76,,2084132,1388247017,Payout description,4135881b89df4e3eb0dcf8f803e91a32,a759163a6e324c30a067be90b37241e7,0.052,28/01/2023 13:36
07/02/2023 8:56,7,EUR,15,"14,01",PAY,RECEIVED,APPROVED,EUR,"0,99",EUR,8156.56,,2084126,1388240453,Payout description,c54d75db4d904ca6b35a5bfa46a850ce,a759163a6e324c30a067be90b37241e7,0.052,28/01/2023 13:36
07/02/2023 8:53,7,PLN,51,"9,28",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,8142.55,,15110003,6981687903,,7ad40645005946f8b3986f14a2afbc0a,a759163a6e324c30a067be90b37241e7,,28/01/2023 13:19
07/02/2023 8:51,7,EUR,10,"9,17",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,8133.27,,2084054,1388213067,Payout description,c3e774f492a54479be1c362a8e5cd42b,a759163a6e324c30a067be90b37241e7,,28/01/2023 13:06
07/02/2023 8:51,7,PLN,312,"-70,97",PAYOUT,SENT,APPROVED,EUR,"1,2",EUR,8124.10,,15109875,6981579487,,f03c432ada5b4d32b32fe4df7a46602b,a759163a6e324c30a067be90b37241e7,,28/01/2023 13:01
07/02/2023 8:45,7,EUR,15,"14,01",PAY,RECEIVED,APPROVED,EUR,"0,99",EUR,8195.07,,2083963,1388179605,Payout description,b191f52f3919484687532ef53c593148,a759163a6e324c30a067be90b37241e7,0.052,28/01/2023 12:36
07/02/2023 8:26,7,PLN,10,"1,4",PAY,RECEIVED,APPROVED,EUR,"0,57",EUR,8181.06,,15109440,6981270617,,67ea754756de40c895b4d35980a6e55c,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 12:28
07/02/2023 8:15,7,PLN,101,"18,83",PAY,RECEIVED,APPROVED,EUR,"1,15",EUR,8179.66,,15109270,6981112109,,0b48298eb47240038feba71ff1200771,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 12:12
07/02/2023 8:05,7,PLN,50,"9,07",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,8160.83,,2083885,1388128803,Payout description,b29df9e3a480436b8ed2b0792ebf284c,a759163a6e324c30a067be90b37241e7,,28/01/2023 12:06
07/02/2023 7:52,7,PLN,"50,6","9,19",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,8151.76,,15108421,6980435851,,df5419fdfa134be597e145fcfbc56b86,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 10:56
07/02/2023 7:36,7,EUR,"23,2","-23,94",PAYOUT,SENT,APPROVED,EUR,"0,74",EUR,8142.57,,15108314,6980370303,,55963d25498f491eb8442ee6cff71864,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 10:48
07/02/2023 7:35,7,TRY,7,"314,25",PAY,RECEIVED,APPROVED,EUR,"11,08",EUR,8166.51,,15108170,6980279323,,5697a97b6a354ba0a691064c60c47879,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 10:37
07/02/2023 7:26,7,TRY,2,"89,4",PAY,RECEIVED,APPROVED,EUR,"3,53",EUR,7852.26,,15107955,6980146653,,5f2fc8dce2c742ccb6b08afd8ae6d50f,a759163a6e324c30a067be90b37241e7,,28/01/2023 10:20
07/02/2023 7:18,7,PLN,50,"9,07",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,7762.86,,15107847,6980080145,,394782f05ddf4277951ce91f508b6e70,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 10:12
07/02/2023 6:56,7,EUR,20,"18,85",PAY,RECEIVED,APPROVED,EUR,"1,15",EUR,7753.79,,15107743,6980002749,,f05ff54d91734db78de9957769ecb1b5,a759163a6e324c30a067be90b37241e7,,28/01/2023 10:03
07/02/2023 6:27,7,EUR,12,"11,11",PAY,RECEIVED,APPROVED,EUR,"0,89",EUR,7734.94,,2083478,1387986995,Payout description,701c01ae009a47e3926ff16766c82d58,a759163a6e324c30a067be90b37241e7,,28/01/2023 9:51
07/02/2023 0:51,7,TRY,12,"-636,14",PAYOUT,SENT,APPROVED,EUR,"6,8",EUR,7723.83,,15107396,6979774775,,8c41e421ec6e443892c56b81d7a02335,a759163a6e324c30a067be90b37241e7,,28/01/2023 9:30
07/02/2023 0:51,7,EUR,"297,92","-301,4",PAYOUT,SENT,APPROVED,EUR,"3,48",EUR,8359.97,,15107373,6979757227,,3ef49a4aa6db4e37a9717dc7d99f61ea,a759163a6e324c30a067be90b37241e7,,28/01/2023 9:28
07/02/2023 0:28,7,TRY,"10000,33","448,84",PAY,RECEIVED,APPROVED,EUR,"15,6",EUR,8661.37,,15107359,6979747091,,e8839655425941078cf2afbf37870190,a759163a6e324c30a067be90b37241e7,,28/01/2023 9:26
06/02/2023 22:21,6,EUR,40,"-40,9",PAYOUT,SENT,APPROVED,EUR,"0,9",EUR,8212.53,,15107142,6979601757,,8d5a4aaafd2045888367ffd55c6fb996,a759163a6e324c30a067be90b37241e7,,28/01/2023 9:11
06/02/2023 21:51,6,PLN,512,"-116,09",PAYOUT,SENT,APPROVED,EUR,"1,65",EUR,8253.43,,15107184,6979623885,,14874126e50e4cf9b5d90e77a948a4f2,a759163a6e324c30a067be90b37241e7,,28/01/2023 9:08
06/02/2023 21:49,6,TRY,100,"3,98",PAY,RECEIVED,APPROVED,EUR,"0,66",EUR,8369.52,,2083347,1387928019,Payout description,917049711d1a4e89821d91829e5c702f,a759163a6e324c30a067be90b37241e7,,28/01/2023 9:06
06/02/2023 21:36,6,TRY,1876,"-99,98",PAYOUT,SENT,APPROVED,EUR,"1,49",EUR,8365.54,,15107153,6979605227,,b20b087886964bcfb2264b26d00fe107,a759163a6e324c30a067be90b37241e7,,28/01/2023 9:04
06/02/2023 21:31,6,EUR,10,"9,17",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,8465.52,,15107101,6979579397,,d1093148f7814dc58d8252d25cabb827,a759163a6e324c30a067be90b37241e7,,28/01/2023 9:03
06/02/2023 21:24,6,TRY,10,"449,52",PAY,RECEIVED,APPROVED,EUR,"15,62",EUR,8456.35,,15106780,6979321101,,db19f17c1bb14292979d77ee64f105a9,a759163a6e324c30a067be90b37241e7,0.199,28/01/2023 8:17
06/02/2023 21:21,6,TRY,1056,"-560,27",PAYOUT,SENT,APPROVED,EUR,"6,05",EUR,8006.83,,15106756,6979300931,,1db7500132ce4f7198f4185974e3c152,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 8:12
06/02/2023 21:20,6,EUR,5,"4,33",PAY,RECEIVED,APPROVED,EUR,"0,67",EUR,8567.10,,15106707,6979265883,,297a43c43cd846df88e707cb91d203b1,a759163a6e324c30a067be90b37241e7,,28/01/2023 8:06
06/02/2023 19:37,6,TRY,10,"449,23",PAY,RECEIVED,APPROVED,EUR,"15,61",EUR,8562.77,,15106651,6979225709,,064509daf81f40c78a13abb2f7cc0585,a759163a6e324c30a067be90b37241e7,,28/01/2023 7:58
06/02/2023 19:21,6,EUR,"26,71","25,34",PAY,RECEIVED,APPROVED,EUR,"1,37",EUR,8113.54,,15106597,6979186501,,9eca35543dbf410b96437aa6d85703a4,a759163a6e324c30a067be90b37241e7,,28/01/2023 7:49
06/02/2023 19:21,6,TRY,1095,"-580,41",PAYOUT,SENT,APPROVED,EUR,"6,25",EUR,8088.20,,15106459,6979073749,,681780367875405cbd52290e4045de27,a759163a6e324c30a067be90b37241e7,,28/01/2023 7:24
06/02/2023 19:08,6,PLN,10,"1,4",PAY,RECEIVED,APPROVED,EUR,"0,57",EUR,8668.61,,15106387,6979011731,,571f7af2053649a2a672811d4552a747,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 7:08
06/02/2023 19:07,6,EUR,"79,52","76,43",PAY,RECEIVED,APPROVED,EUR,"3,09",EUR,8667.21,,15106376,6979002785,,c601e680dbc74c55b6b23a3407e20369,a759163a6e324c30a067be90b37241e7,,28/01/2023 7:06
06/02/2023 19:03,6,TRY,500,"21,99",PAY,RECEIVED,APPROVED,EUR,"1,26",EUR,8590.78,,15106362,6978992653,,c890ce0b408d46408bcd16bb03d76fb0,a759163a6e324c30a067be90b37241e7,,28/01/2023 7:04
06/02/2023 18:21,6,TRY,500,"-27,04",PAYOUT,SENT,APPROVED,EUR,"0,77",EUR,8568.79,,15106253,6978930693,,2bd9e5e1c10148328b7b7b85ea39083a,a759163a6e324c30a067be90b37241e7,0.011,28/01/2023 6:48
06/02/2023 18:21,6,TRY,3268,"-173,87",PAYOUT,SENT,APPROVED,EUR,"2,22",EUR,8595.83,,15106034,6978770373,,e0fa1321d748486f88acb040c4c89b28,a759163a6e324c30a067be90b37241e7,,28/01/2023 5:56
06/02/2023 17:58,6,TRY,10,"450,12",PAY,RECEIVED,APPROVED,EUR,"15,64",EUR,8769.70,,15105900,6978671125,,d523a5b46e3142bf9a6980b680e6b62d,a759163a6e324c30a067be90b37241e7,,28/01/2023 5:18
06/02/2023 17:57,6,PLN,51,"9,26",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,8319.58,,15105639,6978480535,,7f897476a2ee47d0b7acad952d73751b,a759163a6e324c30a067be90b37241e7,0.199,28/01/2023 3:47
06/02/2023 17:53,6,EUR,183,"176,55",PAY,RECEIVED,APPROVED,EUR,"6,45",EUR,8310.32,,15105623,6978469351,,42576404fabf48f48e81a7dc8abbd99c,a759163a6e324c30a067be90b37241e7,0.199,28/01/2023 3:41
06/02/2023 17:48,6,PLN,51,"9,26",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,8133.77,,15105587,6978448289,,f9da21d3d7164ee9b70881738d5f8ef3,a759163a6e324c30a067be90b37241e7,0.199,28/01/2023 3:30
06/02/2023 17:36,6,TRY,1144,"-607,63",PAYOUT,SENT,APPROVED,EUR,"6,52",EUR,8124.51,,15105363,6978314323,,1d8587f0a6274f8a9c46ab3c20f8ce39,a759163a6e324c30a067be90b37241e7,0.084,28/01/2023 2:13
06/02/2023 17:21,6,EUR,55,"-56,05",PAYOUT,SENT,APPROVED,EUR,"1,05",EUR,8732.14,,2082863,1387641659,Payout description,edf3f4bb3c83446cabfee75f443cee81,a759163a6e324c30a067be90b37241e7,0.052,28/01/2023 2:06
06/02/2023 16:51,6,EUR,168,"-170,18",PAYOUT,SENT,APPROVED,EUR,"2,18",EUR,8788.19,,15105136,6978202029,,2d83864909944bd0aedf0b92eff60e4d,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 1:14
06/02/2023 16:36,6,PLN,100,"18,66",PAY,RECEIVED,APPROVED,EUR,"1,15",EUR,8958.37,,15105015,6978149367,,902d3f67e567472592055ab51ad9001f,a759163a6e324c30a067be90b37241e7,0.046,28/01/2023 0:53
06/02/2023 16:19,6,EUR,"52,01","49,81",PAY,RECEIVED,APPROVED,EUR,"2,2",EUR,8939.71,,15104841,6978065415,,7d2572f5371f4ca3a1cf9a12e232fa7d,a759163a6e324c30a067be90b37241e7,0.199,28/01/2023 0:22
06/02/2023 16:01,6,TRY,10,"449,39",PAY,RECEIVED,APPROVED,EUR,"15,62",EUR,8889.90,,15104819,6978054979,,12845098a386418abeaf441a9948f4ba,a759163a6e324c30a067be90b37241e7,0.199,28/01/2023 0:19
06/02/2023 15:56,6,PLN,"51,4","9,34",PAY,RECEIVED,APPROVED,EUR,"0,84",EUR,8440.51,,2082705,1387568419,Payout description,5b46c083dd6c4b60ae13171afb564911,a759163a6e324c30a067be90b37241e7,0.052,27/01/2023 23:51
06/02/2023 15:52,6,PLN,40,"7,16",PAY,RECEIVED,APPROVED,EUR,"0,76",EUR,8431.17,,15104597,6977947577,,9431190f93d646aa8ae7c3f5eff53629,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 23:45
06/02/2023 15:51,6,TRY,10,"-530,7",PAYOUT,SENT,APPROVED,EUR,"5,75",EUR,8424.01,,15104551,6977926097,,a4d3daed3ac840cabd06cc27fa5c1705,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 23:40
06/02/2023 15:46,6,PLN,10,"1,41",PAY,RECEIVED,APPROVED,EUR,"0,57",EUR,8954.71,,2082525,1387513203,Payout description,8770e0f024c2442f8b9b65c02489563b,a759163a6e324c30a067be90b37241e7,0.052,27/01/2023 22:51
06/02/2023 15:34,6,EUR,50,"47,87",PAY,RECEIVED,APPROVED,EUR,"2,13",EUR,8953.30,,2082421,1387482315,Payout description,3fdf0821da2d41089618bda2ae8a2cbd,a759163a6e324c30a067be90b37241e7,0.052,27/01/2023 22:21
06/02/2023 15:06,6,TRY,1,"-53,42",PAYOUT,SENT,APPROVED,EUR,"1,03",EUR,8905.43,,15103596,6977467723,,6efec235a23746509f715c3998c1f919,a759163a6e324c30a067be90b37241e7,,27/01/2023 21:57
06/02/2023 15:06,6,TRY,1,"-53,42",PAYOUT,SENT,APPROVED,EUR,"1,03",EUR,8958.85,,15103525,6977440363,,6d2d71cea3a3429d9128f944051f58f7,a759163a6e324c30a067be90b37241e7,,27/01/2023 21:52
06/02/2023 14:49,6,EUR,"15,31","14,31",PAY,RECEIVED,APPROVED,EUR,1,EUR,9012.27,,2082255,1387411623,Payout description,101fe6c1d43f4131b9e53ec8893ad810,a759163a6e324c30a067be90b37241e7,0.052,27/01/2023 21:51
06/02/2023 14:29,6,EUR,"30,65","29,15",PAY,RECEIVED,APPROVED,EUR,"1,5",EUR,8997.96,,15103494,6977423479,,f6992f10789143c08e231a6d58b12c79,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 21:48
06/02/2023 14:13,6,EUR,"61,1","58,61",PAY,RECEIVED,APPROVED,EUR,"2,49",EUR,8968.81,,15103399,6977379291,,ebe63b7f2dc041a699bd2611322087e8,a759163a6e324c30a067be90b37241e7,,27/01/2023 21:40
06/02/2023 14:06,6,EUR,10,"9,17",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,8910.20,,15103390,6977376043,,fb8f148c8fb04e82a3b9597099b7f77d,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 21:38
06/02/2023 13:46,6,EUR,67,"64,32",PAY,RECEIVED,APPROVED,EUR,"2,68",EUR,8901.03,,15103284,6977320383,,6df3c5c5c82c46f3888ecc124dfe776f,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 21:28
06/02/2023 12:55,6,EUR,50,"47,87",PAY,RECEIVED,APPROVED,EUR,"2,13",EUR,8836.71,,15103244,6977305473,,35d111de3bb94a4a87dd6846b239f612,a759163a6e324c30a067be90b37241e7,,27/01/2023 21:26
06/02/2023 12:51,6,TRY,900,"-47,96",PAYOUT,SENT,APPROVED,EUR,"0,97",EUR,8788.84,,15102788,6977041137,,d4bf123da28f4eb49b93f8cf25ee96de,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 20:42
